source_address;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
61.177.173.39;14;14;17;12;6;14;19;17;16;7;14;22;14;14;21;17;20;16;12;14;13;14;18;14
192.3.111.157;29;32;28;31;30;30;29;28;31;29;30;31;33;31;34;32;33;28;28;28;28;27;29;27
64.190.113.46;66;75;66;30;18;39;45;48;63;50;61;75;59;73;63;24;27;36;48;47;46;57;54;57
212.79.122.111;1;0;0;0;0;0;0;0;0;22;4;0;7;2;0;0;0;0;0;0;0;0;0;0
178.79.188.52;1;1;4;1;0;2;0;0;1;0;0;0;3;0;0;2;0;1;0;3;0;4;3;0
178.79.165.90;1;1;4;1;0;1;0;0;0;0;0;0;3;0;0;2;0;0;0;2;0;3;3;0
213.52.128.104;1;1;4;1;0;2;0;0;1;0;0;0;3;0;0;2;0;1;0;3;0;4;3;0
202.110.72.212;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195.64.239.22;27;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45.56.98.122;7;7;7;7;5;4;5;1;9;5;5;26;4;4;8;16;7;6;8;5;10;10;8;13
178.151.33.232;49;46;0;0;0;0;0;0;0;0;20;0;0;0;0;0;4;0;0;0;0;0;0;0
130.105.48.51;3;1;3;2;2;1;1;6;5;1;3;0;1;4;2;2;2;2;1;4;1;1;1;2
202.21.117.179;6;9;8;7;7;8;9;8;9;5;12;8;10;10;7;7;9;9;10;5;8;8;11;7
205.210.31.55;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
46.250.21.171;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167.94.145.58;8;0;0;8;6;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1
142.44.157.164;27;36;33;36;27;30;42;15;30;33;24;30;36;18;42;30;30;39;18;36;30;18;36;34
46.175.190.187;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167.86.98.233;24;21;24;36;36;18;30;42;18;33;27;33;33;33;60;36;42;9;18;6;24;18;9;21
61.177.172.98;10;13;11;15;11;13;13;11;19;9;19;18;13;14;22;14;15;9;15;19;13;18;11;12
198.204.252.122;21;17;15;17;13;10;120;62;64;20;6;7;44;35;5;7;4;25;11;17;29;9;28;13
188.130.178.140;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195.154.37.24;60;53;52;49;56;64;52;60;53;56;52;64;56;52;48;60;60;48;64;53;53;36;56;44
61.177.173.49;25;19;21;18;16;19;18;20;24;17;21;27;25;26;24;22;13;18;23;14;20;22;12;15
45.87.43.104;41;11;24;28;12;36;20;16;24;20;8;28;20;28;24;16;24;24;24;19;25;20;68;20
14.223.94.161;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188.115.151.84;8;6;0;0;0;0;0;0;7;0;10;26;6;12;0;0;0;0;15;0;0;37;0;0
45.134.212.83;13;0;13;13;0;1;12;12;0;16;14;14;0;0;0;0;0;0;0;0;0;11;0;0
195.93.212.139;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61.177.172.108;16;16;17;12;18;13;22;20;17;22;15;18;15;22;22;16;13;13;20;15;16;13;11;14
91.213.50.103;3;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
178.159.37.134;40;36;42;34;38;31;33;38;38;36;38;34;41;42;40;37;40;36;30;30;36;42;28;38
148.251.13.11;9;4;5;5;5;8;7;3;7;3;10;4;7;6;7;3;9;4;6;4;4;6;6;2
217.196.161.111;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.250.69.70;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
152.89.196.211;8;12;12;7;7;7;7;2;2;4;11;11;13;20;6;2;5;5;11;10;12;4;8;2
209.141.40.109;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
84.201.158.231;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.101.252.228;23;19;16;21;26;28;25;26;28;27;25;32;31;29;32;29;31;23;20;23;22;22;23;22
172.241.27.63;2;2;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;26;14;0;0;0;0
163.172.123.219;64;40;56;56;52;44;56;52;56;52;56;48;64;56;64;68;64;53;53;56;48;60;64;60
159.203.17.66;12;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62.16.11.119;19;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
198.55.123.140;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111.48.77.27;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
167.99.15.190;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42.200.64.243;7;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93.133.64.146;11;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165.227.111.218;10;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;2;0;0;0;0
176.119.127.151;4;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
213.141.129.8;10;10;7;9;10;9;7;10;7;11;8;11;8;13;7;9;11;6;8;7;7;9;6;7
37.73.148.138;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104.192.101.62;8;13;9;9;12;10;10;10;10;10;11;9;7;11;11;10;12;9;7;7;8;7;12;9
62.16.9.234;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61.177.172.124;10;6;12;9;16;10;8;10;13;10;10;9;11;7;10;5;12;12;6;10;8;7;8;2
202.254.234.10;2;1;0;5;2;1;0;2;3;1;1;1;5;1;1;2;2;2;1;2;1;2;2;2
183.181.97.54;2;0;3;3;2;0;1;3;2;0;2;3;3;0;3;1;3;0;2;2;2;0;3;2
183.181.90.23;3;2;3;3;6;7;6;4;3;2;2;5;6;6;5;4;5;2;3;4;7;6;4;3
183.90.238.38;2;0;3;3;2;0;1;3;2;0;2;3;3;0;3;1;3;0;2;2;2;0;3;2
157.112.183.153;2;0;3;3;2;0;1;3;2;0;2;3;3;0;3;1;3;0;2;2;2;0;3;2
183.181.89.100;3;2;3;3;6;7;6;4;3;2;2;5;6;6;5;4;5;2;3;4;7;6;4;3
157.112.183.141;2;0;3;3;2;0;1;3;2;0;2;3;3;0;3;1;3;0;2;2;2;0;3;2
79.110.63.21;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;5;8;7;9;0;3
183.90.238.30;0;4;6;5;0;3;3;5;2;3;3;7;2;4;4;3;3;3;4;3;2;4;5;3
202.254.236.24;0;2;3;3;0;2;1;3;0;2;2;3;0;3;3;1;0;3;2;2;0;2;3;2
202.254.236.31;0;2;3;3;0;2;1;3;0;2;2;3;0;3;3;1;0;3;2;2;0;2;3;2
183.181.97.63;0;2;3;3;0;2;1;3;0;2;2;3;0;3;3;1;0;2;2;2;0;2;3;2
183.181.88.42;1;2;2;3;1;2;1;0;2;3;2;0;2;4;2;1;1;2;3;1;1;2;3;2
183.90.250.37;2;3;1;3;1;3;0;4;0;4;0;3;1;3;1;3;2;1;2;1;2;2;2;1
157.112.183.154;0;2;3;3;0;2;1;3;0;2;2;3;0;3;3;1;0;2;2;2;0;2;3;2
157.112.183.143;0;2;3;3;0;2;1;3;0;2;2;3;0;3;3;1;0;2;2;2;0;2;3;2
183.181.88.34;0;14;2;0;0;0;0;0;0;14;2;0;0;0;0;0;0;14;1;0;0;0;0;0
183.181.88.112;0;2;2;4;0;2;1;2;1;2;2;2;1;3;2;2;0;2;3;2;0;2;3;2
183.181.90.8;3;3;3;3;5;8;6;4;3;2;2;3;6;7;6;5;4;2;2;4;6;5;5;3
193.149.129.140;18;33;36;54;60;64;82;69;90;72;81;81;24;33;42;45;66;63;69;72;60;60;63;69
41.226.253.136;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183.181.79.104;7;36;5;3;8;2;6;4;6;35;7;4;5;3;9;3;6;33;6;3;6;4;5;3
183.90.238.51;4;4;1;5;2;5;2;3;2;6;2;5;2;4;3;5;4;3;3;4;4;3;2;5
202.233.67.122;2;2;3;0;3;2;1;0;3;2;2;0;3;3;3;0;1;3;2;0;2;2;3;0
36.91.222.100;8;4;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;6;2;0
183.181.79.100;0;32;0;16;0;0;0;0;0;32;0;17;0;0;0;0;0;30;0;15;0;0;0;0
91.193.126.162;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;0;0
46.37.223.85;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62.16.16.212;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141.105.132.211;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85.238.102.236;0;20;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
83.233.166.22;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110.171.165.57;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0
107.178.200.201;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
35.203.245.183;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
144.217.78.97;7;10;6;8;8;10;12;10;8;11;11;12;16;13;9;15;12;12;13;18;11;14;12;12
82.66.128.121;4;3;3;2;5;2;3;6;0;3;3;5;4;2;4;0;4;6;4;1;5;3;2;5
203.142.74.253;235;280;310;666;494;116;393;82;28;81;79;4;46;30;0;0;0;0;0;0;0;0;42;228
62.16.4.81;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61.177.173.46;14;14;17;11;15;16;17;16;8;17;15;14;15;14;9;17;13;12;12;16;18;16;11;12
213.231.14.151;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82.77.79.15;1;2;1;2;1;2;1;1;1;1;1;0;2;0;4;2;1;1;0;1;2;1;0;1
51.182.202.211;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.247.22.236;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212.22.69.50;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
54.194.247.225;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164.90.204.15;19;23;19;23;20;23;26;17;20;21;24;22;17;24;24;26;22;20;17;24;18;20;26;19
34.251.234.25;0;5;5;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
167.71.12.5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178.133.184.151;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94.16.106.91;1;4;3;2;4;4;5;1;5;2;3;3;2;7;2;1;6;2;5;4;1;2;1;7
118.99.107.91;6;9;3;6;6;3;6;12;3;6;3;10;3;12;9;3;15;3;6;6;9;3;3;6
185.29.161.62;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61.177.173.52;11;7;13;16;8;14;16;15;20;11;17;14;15;14;12;13;18;13;17;14;14;8;7;12
195.64.239.145;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188.130.178.11;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78.46.231.90;140;134;145;196;41;35;101;93;43;53;57;48;40;60;60;51;60;88;51;77;150;149;177;152
173.239.213.27;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216.131.89.33;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118.69.67.248;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81.163.217.83;5;46;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;8;18;0;3;50
175.178.115.31;2;10;4;5;8;3;8;8;2;9;5;4;8;5;7;7;5;8;5;4;9;2;8;7
88.99.120.52;137;196;99;104;139;79;82;103;108;76;112;58;66;66;73;134;66;103;102;61;126;76;149;177
159.69.102.246;133;156;185;184;131;51;99;54;13;23;57;34;51;82;69;101;40;84;82;53;115;129;86;128
91.234.25.223;0;24;1;0;0;1;0;0;0;10;17;0;0;0;0;0;0;0;0;0;0;0;0;0
47.95.196.119;8;2;6;3;4;5;6;5;6;7;3;4;4;6;6;4;5;6;5;5;3;5;3;8
213.174.4.124;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87.106.252.239;6;5;15;21;7;6;10;9;14;1;7;8;22;19;6;4;8;18;13;1;8;13;13;4
78.26.199.90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192.241.203.18;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180.254.79.171;1;2;1;0;0;1;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
176.98.23.188;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.225.84.219;2;5;8;2;8;10;3;2;6;6;9;5;5;6;9;5;6;7;15;10;3;0;8;15
61.177.173.35;12;19;18;9;15;11;15;17;17;10;22;20;15;20;14;19;14;13;19;12;12;16;9;10
87.251.75.108;0;3;7;7;11;7;9;14;15;16;15;14;20;8;8;2;0;7;15;15;16;16;4;0
185.40.51.183;0;57;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.179.153.18;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183.136.225.32;3;4;4;0;0;0;8;0;0;4;0;4;4;1;4;4;4;4;4;0;0;0;0;6
167.172.148.206;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162.19.58.232;1;6;0;1;0;1;1;1;2;3;1;0;2;2;0;1;2;5;3;1;3;2;2;4
176.97.63.10;0;21;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203.130.239.10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
107.191.96.82;0;1;1;2;4;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0
194.186.187.54;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85.238.103.44;0;4;0;0;0;7;0;0;14;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
92.118.39.29;1;2;0;1;1;2;2;2;0;1;2;1;4;3;2;1;0;1;1;2;2;2;1;0
62.16.1.112;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
92.205.167.224;3;4;4;2;5;4;4;3;4;4;5;1;5;5;4;3;5;3;5;3;3;3;5;4
162.243.143.23;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195.28.31.152;0;4;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.38.180.88;0;16;0;0;16;0;0;16;0;0;16;0;0;18;0;0;18;0;0;15;0;0;14;0
193.38.235.152;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
183.181.79.102;0;16;0;0;0;0;16;16;0;16;0;0;0;0;18;18;0;15;0;0;0;0;15;15
83.246.244.173;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
183.181.89.110;5;5;3;3;2;3;5;8;6;4;3;2;2;3;6;7;6;4;3;2;2;4;6;6
202.254.236.46;2;2;0;3;3;2;0;1;3;2;0;2;3;3;0;3;1;3;0;2;2;2;0;3
183.181.89.8;5;5;3;3;2;3;5;8;6;4;3;2;2;3;6;7;6;4;3;2;2;4;6;6
83.142.111.200;0;1;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0
62.16.11.230;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
220.134.254.132;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188.130.178.72;0;0;16;24;0;0;0;0;17;24;3;45;0;20;0;0;0;0;0;0;28;10;0;4
91.239.69.59;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
202.254.234.59;2;1;3;1;2;2;2;1;2;2;1;3;1;3;1;3;0;5;0;3;0;3;1;3
183.181.89.136;0;2;2;3;0;3;2;1;0;3;2;2;0;3;3;3;0;1;3;2;0;2;2;4
46.250.24.125;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159.69.102.247;122;175;81;117;57;68;96;83;62;61;69;59;30;56;67;92;32;90;37;32;178;88;230;115
173.249.27.34;0;0;16;0;0;16;0;0;16;0;0;16;0;0;18;0;0;15;0;2;18;1;0;14
183.181.79.42;9;7;7;5;3;3;5;9;10;8;6;4;3;4;7;9;9;6;6;4;3;4;7;8
182.253.169.17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.14.199.8;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45.93.201.90;0;0;2;0;1;1;1;1;1;0;2;0;0;1;1;0;0;1;0;1;1;1;0;1
109.95.166.160;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96.241.201.20;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.215.127.5;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80.89.224.23;3;2;4;5;3;2;4;5;2;4;2;5;5;5;3;3;4;2;3;6;3;1;1;7
54.216.166.237;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54.229.9.141;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.83.109.110;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;2;0;2;0;1;0
45.227.254.48;0;0;3;0;0;0;3;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;3;0
221.202.25.59;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34.240.244.78;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194.135.239.170;1;1;6;2;0;6;2;2;5;2;2;5;1;2;6;1;3;5;1;2;5;2;0;6
69.172.87.101;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.241.225.31;0;0;4;0;2;0;0;2;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0
109.122.31.13;0;0;12;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
205.185.123.43;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182.253.158.24;1013;1049;1019;3057;0;0;2086;1025;0;1351;1777;988;0;1073;2230;1618;2937;959;965;994;3058;1001;1007;977
62.16.1.223;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
202.150.132.50;13255;42378;7848;12205;9320;5639;2773;5678;8344;5816;2201;973;1746;2226;1801;1809;963;0;0;0;0;0;0;1993
207.180.219.134;0;0;1;1;1;1;0;0;1;0;0;1;1;0;2;0;1;0;1;0;1;0;1;0
95.28.174.192;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
52.174.144.106;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172.104.35.144;0;0;7;3;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
198.58.124.67;0;0;7;3;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
173.255.227.149;0;0;7;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
173.255.227.188;0;0;7;3;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
172.104.106.253;0;0;7;3;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
78.46.231.146;135;155;138;148;72;68;47;96;96;37;65;55;46;65;98;53;40;130;52;78;192;188;127;66
162.229.114.38;0;3;1;3;0;0;1;0;0;0;1;0;0;1;8;1;0;0;1;0;0;0;1;1
185.94.193.147;5;3;7;3;5;4;2;5;1;3;6;3;3;4;3;1;2;1;2;0;3;4;4;6
78.46.228.251;135;110;154;148;116;66;104;120;85;116;120;69;22;62;97;108;51;52;51;86;154;116;187;137
23.224.102.186;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192.241.237.17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180.243.13.254;3;0;3;3;0;3;0;0;3;0;3;3;0;0;0;3;3;3;0;0;0;3;3;0
218.95.235.162;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118.99.103.147;3187;691;1194;3490;2121;2701;3699;3407;3307;3679;3333;3471;2881;2581;2536;2654;3094;3635;3161;3321;3616;3709;3720;3482
134.209.175.195;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109.94.71.139;1;2;1;1;1;0;1;0;1;2;1;0;3;2;3;1;0;3;1;1;0;2;0;2
78.46.64.174;1;10;3;0;11;0;12;18;12;3;10;11;1;22;10;0;2;10;12;10;3;0;21;10
37.57.121.241;3;0;5;3;2;0;6;0;4;1;0;0;0;0;1;0;0;1;0;1;1;3;0;1
115.148.154.126;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180.212.94.117;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171.34.176.20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119.60.104.113;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171.34.179.32;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124.90.54.191;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144.255.17.178;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123.160.173.58;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37.73.148.37;0;0;12;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.40.250;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59.58.13.33;0;3;1;0;1;1;2;1;2;0;2;1;2;1;0;3;0;4;0;2;0;1;0;4
107.170.228.32;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192.241.215.17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203.142.86.149;21;21;91;99;151;117;56;134;51;40;133;118;70;15;29;35;10;0;0;0;0;0;0;31
170.64.149.160;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82.78.167.120;0;0;8;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85.238.101.73;0;0;8;18;0;0;0;3;0;0;21;2;0;0;0;0;22;15;25;27;6;0;0;0
85.174.194.5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61.177.173.37;9;12;13;9;12;10;15;10;10;14;10;18;10;13;14;16;14;15;10;15;13;11;9;9
89.28.207.226;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
208.168.224.43;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141.95.106.6;1;2;3;1;2;1;0;0;0;2;0;1;1;3;0;1;0;3;1;0;2;1;1;0
45.140.189.152;7902;2778;3567;4619;7452;10043;9755;11081;11291;10693;6358;4091;3862;10911;7561;1008;229;615;2255;3719;3295;5909;6186;5834
45.140.140.134;5553;0;958;2813;6026;8114;2840;6565;9160;3144;4349;9391;7962;8721;8494;4135;3642;1204;1564;1202;0;0;0;166
185.164.172.241;2;0;4;0;2;0;0;0;0;2;2;2;0;4;0;0;0;0;0;0;0;4;2;0
115.187.52.21;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
205.185.118.237;2;4;1;1;3;4;5;1;3;1;4;4;2;2;3;3;3;2;7;3;2;1;5;3
209.141.55.27;2;1;3;2;3;2;2;2;1;2;3;0;1;3;2;2;2;2;2;1;2;1;2;3
64.112.72.82;198;64;481;2376;1398;2465;3298;3153;3889;1718;2609;4043;4599;4409;4237;3760;1850;1979;378;0;0;0;0;0
64.112.72.98;200;0;297;3253;2301;1819;0;2091;955;0;2033;1583;850;1363;2634;2463;1274;345;1209;125;0;0;0;0
176.9.44.166;2;6;3;1;0;3;7;5;3;5;9;6;8;1;0;1;5;2;2;4;2;1;3;5
172.245.23.148;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223.223.147.249;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67.205.135.136;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176.119.83.181;0;0;5;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.164.72.21;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.243.112.212;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183.181.88.27;3;3;2;1;1;1;2;3;4;3;2;1;2;2;2;3;3;2;2;1;1;1;3;3
183.181.97.56;4;0;4;0;3;1;3;1;2;2;1;3;1;2;2;2;1;2;2;1;2;1;3;1
202.254.239.77;4;2;2;0;3;3;2;0;1;3;2;0;2;3;3;0;3;1;3;0;2;2;2;0
157.112.183.151;4;2;2;0;3;3;2;0;1;3;2;0;2;3;3;0;3;1;3;0;2;2;2;0
